ensemble,members,weights,min_n,R,heads,head_rate,cut,monthly_floor,months,month_detail,pass_40
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.20+0.40+0.40,150,233,60,0.2575107296137339,0.20802672724914315,0.23595505617977527,3,2026-04:76R/25.00%;2026-05:89R/23.60%;2026-06:68R/29.41%,False
PAIR:OPP_CONTEXT+PRIOR_FOOT,OPP_CONTEXT+PRIOR_FOOT,0.20+0.80,150,237,61,0.25738396624472576,0.16344149895686236,0.2222222222222222,3,2026-04:76R/25.00%;2026-05:90R/22.22%;2026-06:71R/30.99%,False
PAIR:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.85+0.15,150,237,61,0.25738396624472576,0.22373562425757892,0.22093023255813954,3,2026-04:86R/22.09%;2026-05:87R/28.74%;2026-06:64R/26.56%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.20+0.30+0.50,150,272,70,0.25735294117647056,0.17331044245035768,0.21739130434782608,3,2026-04:92R/21.74%;2026-05:101R/26.73%;2026-06:79R/29.11%,False
PAIR:ALL_SAFE_LINEAR+PRIOR_FOOT,ALL_SAFE_LINEAR+PRIOR_FOOT,0.15+0.85,150,206,53,0.25728155339805825,0.18025624583517946,0.17721518987341772,3,2026-04:64R/28.12%;2026-05:79R/17.72%;2026-06:63R/33.33%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.20+0.70,150,241,62,0.2572614107883817,0.17534030132578365,0.22580645161290322,3,2026-04:78R/24.36%;2026-05:93R/22.58%;2026-06:70R/31.43%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.50+0.30+0.20,150,241,62,0.2572614107883817,0.2125451458947962,0.20930232558139536,3,2026-04:86R/20.93%;2026-05:92R/29.35%;2026-06:63R/26.98%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.60+0.30+0.10,150,284,73,0.25704225352112675,0.17650856420087235,0.20618556701030927,3,2026-04:97R/20.62%;2026-05:110R/27.27%;2026-06:77R/29.87%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.40+0.40+0.20,150,214,55,0.2570093457943925,0.19260965573673647,0.2028985507246377,3,2026-04:69R/20.29%;2026-05:81R/24.69%;2026-06:64R/32.81%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.30+0.40+0.30,150,179,46,0.2569832402234637,0.25172566341263924,0.234375,3,2026-04:64R/23.44%;2026-05:69R/24.64%;2026-06:46R/30.43%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,0.50+0.10+0.40,150,218,56,0.25688073394495414,0.20965475496337013,0.2261904761904762,3,2026-04:72R/25.00%;2026-05:84R/22.62%;2026-06:62R/30.65%,False
PAIR:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.95+0.05,150,218,56,0.25688073394495414,0.2412982710804596,0.21686746987951808,3,2026-04:83R/21.69%;2026-05:74R/28.38%;2026-06:61R/27.87%,False
PAIR:ENV_ENTRY+PRIOR_FOOT,ENV_ENTRY+PRIOR_FOOT,0.05+0.95,150,222,57,0.25675675675675674,0.17552302484449317,0.2,3,2026-04:69R/27.54%;2026-05:85R/20.00%;2026-06:68R/30.88%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.80+0.10,150,187,48,0.25668449197860965,0.25046651114181845,0.21621621621621623,3,2026-04:74R/21.62%;2026-05:60R/26.67%;2026-06:53R/30.19%,False
SINGLE:PRIOR_FOOT,PRIOR_FOOT,1.00,150,187,48,0.25668449197860965,0.1979870046120238,0.16901408450704225,3,2026-04:60R/30.00%;2026-05:71R/16.90%;2026-06:56R/32.14%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.05+0.95,150,187,48,0.25668449197860965,0.203045600738376,0.16901408450704225,3,2026-04:60R/30.00%;2026-05:71R/16.90%;2026-06:56R/32.14%,False
PAIR:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.70+0.30,150,265,68,0.25660377358490566,0.19410699498414388,0.2222222222222222,3,2026-04:90R/22.22%;2026-05:102R/28.43%;2026-06:73R/26.03%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,0.80+0.10+0.10,150,152,39,0.2565789473684211,0.25514563075662877,0.22033898305084745,3,2026-04:59R/22.03%;2026-05:47R/23.40%;2026-06:46R/32.61%,False
PAIR:PLAYER_COURSE+ST_3HEAD_ANALOG,PLAYER_COURSE+ST_3HEAD_ANALOG,0.25+0.75,150,152,39,0.2565789473684211,0.2660090549770634,0.20634920634920634,3,2026-04:63R/20.63%;2026-05:48R/29.17%;2026-06:41R/29.27%,False
PAIR:OPP_CONTEXT+PRIOR_FOOT,OPP_CONTEXT+PRIOR_FOOT,0.25+0.75,150,230,59,0.2565217391304348,0.1704161279788845,0.20454545454545456,3,2026-04:73R/26.03%;2026-05:88R/20.45%;2026-06:69R/31.88%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.10+0.80,150,234,60,0.2564102564102564,0.17291602944256773,0.21348314606741572,3,2026-04:75R/25.33%;2026-05:89R/21.35%;2026-06:70R/31.43%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.20+0.10+0.70,150,234,60,0.2564102564102564,0.1757668052998621,0.2111111111111111,3,2026-04:75R/25.33%;2026-05:90R/21.11%;2026-06:69R/31.88%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.20+0.80,150,195,50,0.2564102564102564,0.20692480310776293,0.16901408450704225,3,2026-04:65R/29.23%;2026-05:71R/16.90%;2026-06:59R/32.20%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.10+0.80,150,195,50,0.2564102564102564,0.20673742625882224,0.16666666666666666,3,2026-04:63R/28.57%;2026-05:72R/16.67%;2026-06:60R/33.33%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.40+0.50,150,199,51,0.2562814070351759,0.22320519329797212,0.20270270270270271,3,2026-04:66R/27.27%;2026-05:74R/20.27%;2026-06:59R/30.51%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.20+0.40+0.40,150,211,54,0.2559241706161137,0.22835318027584423,0.23529411764705882,3,2026-04:68R/23.53%;2026-05:83R/24.10%;2026-06:60R/30.00%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.30+0.60+0.10,150,254,65,0.2559055118110236,0.22164618152276394,0.20833333333333334,3,2026-04:96R/20.83%;2026-05:93R/29.03%;2026-06:65R/27.69%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.20+0.60+0.20,150,176,45,0.2556818181818182,0.25113954409429096,0.2222222222222222,3,2026-04:62R/24.19%;2026-05:63R/22.22%;2026-06:51R/31.37%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.30+0.30+0.40,150,227,58,0.2555066079295154,0.2212148256867369,0.22784810126582278,3,2026-04:79R/22.78%;2026-05:87R/24.14%;2026-06:61R/31.15%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.20+0.30+0.50,150,274,70,0.25547445255474455,0.1798900888353836,0.2087912087912088,3,2026-04:91R/20.88%;2026-05:106R/26.42%;2026-06:77R/29.87%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.20+0.50+0.30,150,188,48,0.2553191489361702,0.24732086700181113,0.22535211267605634,3,2026-04:68R/25.00%;2026-05:71R/22.54%;2026-06:49R/30.61%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,0.60+0.20+0.20,150,188,48,0.2553191489361702,0.23054624218501363,0.22058823529411764,3,2026-04:68R/22.06%;2026-05:65R/23.08%;2026-06:55R/32.73%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.20+0.40+0.40,150,192,49,0.2552083333333333,0.23908084844481722,0.2191780821917808,3,2026-04:66R/25.76%;2026-05:73R/21.92%;2026-06:53R/30.19%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.20+0.30+0.50,150,192,49,0.2552083333333333,0.23087991748261893,0.2054794520547945,3,2026-04:62R/27.42%;2026-05:73R/20.55%;2026-06:57R/29.82%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.50+0.40+0.10,150,192,49,0.2552083333333333,0.21579693734915917,0.2,3,2026-04:65R/20.00%;2026-05:71R/25.35%;2026-06:56R/32.14%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.20+0.20+0.60,150,247,63,0.2550607287449393,0.17619376003802972,0.23404255319148937,3,2026-04:80R/23.75%;2026-05:94R/23.40%;2026-06:73R/30.14%,False
PAIR:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.90+0.10,150,247,63,0.2550607287449393,0.22645819001120504,0.2247191011235955,3,2026-04:89R/22.47%;2026-05:93R/27.96%;2026-06:65R/26.15%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_LINEAR+PRIOR_FOOT,OPP_CONTEXT+ALL_SAFE_LINEAR+PRIOR_FOOT,0.10+0.10+0.80,150,204,52,0.2549019607843137,0.19210040974631531,0.19480519480519481,3,2026-04:63R/26.98%;2026-05:77R/19.48%;2026-06:64R/31.25%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,0.30+0.10+0.60,150,271,69,0.25461254612546125,0.1584164617558775,0.23595505617977527,3,2026-04:89R/23.60%;2026-05:101R/24.75%;2026-06:81R/28.40%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.20+0.20+0.60,150,169,43,0.25443786982248523,0.23842355284100158,0.18181818181818182,3,2026-04:50R/26.00%;2026-05:66R/18.18%;2026-06:53R/33.96%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.10+0.10+0.80,150,177,45,0.2542372881355932,0.21486562497015904,0.1791044776119403,3,2026-04:54R/25.93%;2026-05:67R/17.91%;2026-06:56R/33.93%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.20+0.60+0.20,150,181,46,0.2541436464088398,0.2525871417304226,0.2222222222222222,3,2026-04:70R/24.29%;2026-05:63R/22.22%;2026-06:48R/31.25%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.90,150,181,46,0.2541436464088398,0.21337923182450355,0.17142857142857143,3,2026-04:56R/28.57%;2026-05:70R/17.14%;2026-06:55R/32.73%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.30+0.60,150,244,62,0.2540983606557377,0.1850561493566074,0.23404255319148937,3,2026-04:80R/23.75%;2026-05:94R/23.40%;2026-06:70R/30.00%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.70+0.30,150,185,47,0.25405405405405407,0.2453230084697396,0.22058823529411764,3,2026-04:64R/25.00%;2026-05:68R/22.06%;2026-06:53R/30.19%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.20+0.70+0.10,150,252,64,0.25396825396825395,0.23277912694055558,0.2127659574468085,3,2026-04:94R/21.28%;2026-05:93R/27.96%;2026-06:65R/27.69%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.60+0.30,150,256,65,0.25390625,0.21374836242366715,0.2159090909090909,3,2026-04:88R/21.59%;2026-05:99R/26.26%;2026-06:69R/28.99%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.95+0.05,150,193,49,0.2538860103626943,0.24965845964392117,0.22077922077922077,3,2026-04:77R/22.08%;2026-05:58R/25.86%;2026-06:58R/29.31%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.30+0.20+0.50,150,193,49,0.2538860103626943,0.20995497745997344,0.2054794520547945,3,2026-04:61R/24.59%;2026-05:73R/20.55%;2026-06:59R/32.20%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.15+0.85,150,193,49,0.2538860103626943,0.2057776836459432,0.16901408450704225,3,2026-04:64R/29.69%;2026-05:71R/16.90%;2026-06:58R/31.03%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.30+0.50+0.20,150,201,51,0.2537313432835821,0.24571025624167284,0.2191780821917808,3,2026-04:73R/21.92%;2026-05:75R/25.33%;2026-06:53R/30.19%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.30+0.60,150,201,51,0.2537313432835821,0.21306203666337126,0.18666666666666668,3,2026-04:67R/28.36%;2026-05:75R/18.67%;2026-06:59R/30.51%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.60+0.20+0.20,150,296,75,0.2533783783783784,0.17627183295523174,0.20588235294117646,3,2026-04:102R/20.59%;2026-05:114R/27.19%;2026-06:80R/28.75%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.70+0.20+0.10,150,170,43,0.2529411764705882,0.2485300154339477,0.2,3,2026-04:60R/20.00%;2026-05:61R/26.23%;2026-06:49R/30.61%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.40+0.30+0.30,150,182,46,0.25274725274725274,0.22512986671034235,0.20689655172413793,3,2026-04:58R/20.69%;2026-05:68R/22.06%;2026-06:56R/33.93%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.30+0.70,150,186,47,0.25268817204301075,0.21957747949995055,0.17391304347826086,3,2026-04:62R/29.03%;2026-05:69R/17.39%;2026-06:55R/30.91%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.40+0.10+0.50,150,202,51,0.2524752475247525,0.213468074681059,0.1891891891891892,3,2026-04:68R/26.47%;2026-05:74R/18.92%;2026-06:60R/31.67%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.20+0.70,150,238,60,0.25210084033613445,0.17877285162621084,0.2222222222222222,3,2026-04:77R/24.68%;2026-05:90R/22.22%;2026-06:71R/29.58%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.30+0.10+0.60,150,250,63,0.252,0.1736210084620217,0.2289156626506024,3,2026-04:83R/22.89%;2026-05:96R/22.92%;2026-06:71R/30.99%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.25+0.75,150,254,64,0.25196850393700787,0.16377186797081775,0.2345679012345679,3,2026-04:81R/23.46%;2026-05:98R/23.47%;2026-06:75R/29.33%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.40+0.50,150,183,46,0.25136612021857924,0.23329142672642394,0.18181818181818182,3,2026-04:61R/26.23%;2026-05:66R/18.18%;2026-06:56R/32.14%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.50+0.10+0.40,150,211,53,0.25118483412322273,0.21812271361015875,0.21518987341772153,3,2026-04:71R/23.94%;2026-05:79R/21.52%;2026-06:61R/31.15%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.60+0.30,150,215,54,0.25116279069767444,0.22864859022943104,0.23684210526315788,3,2026-04:76R/23.68%;2026-05:84R/23.81%;2026-06:55R/29.09%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.50+0.40,150,215,54,0.25116279069767444,0.222271951087164,0.2125,3,2026-04:74R/25.68%;2026-05:80R/21.25%;2026-06:61R/29.51%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.30+0.60,150,243,61,0.25102880658436216,0.1892493124723848,0.22580645161290322,3,2026-04:78R/24.36%;2026-05:93R/22.58%;2026-06:72R/29.17%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.60+0.10+0.30,150,216,54,0.25,0.22277735253925846,0.23170731707317074,3,2026-04:74R/24.32%;2026-05:82R/23.17%;2026-06:60R/28.33%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.50+0.40,150,224,56,0.25,0.2211754580913115,0.22972972972972974,3,2026-04:74R/22.97%;2026-05:89R/23.60%;2026-06:61R/29.51%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.90+0.10,150,192,48,0.25,0.24971166354736063,0.22077922077922077,3,2026-04:77R/22.08%;2026-05:58R/24.14%;2026-06:57R/29.82%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.50+0.50,150,268,67,0.25,0.18388558569745744,0.21978021978021978,3,2026-04:91R/21.98%;2026-05:102R/25.49%;2026-06:75R/28.00%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.70+0.20,150,232,58,0.25,0.2295358489802274,0.21686746987951808,3,2026-04:83R/21.69%;2026-05:87R/25.29%;2026-06:62R/29.03%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_HGB+PRIOR_FOOT,0.70+0.10+0.20,150,212,53,0.25,0.22864180743849724,0.21518987341772153,3,2026-04:79R/21.52%;2026-05:76R/26.32%;2026-06:57R/28.07%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,OPP_CONTEXT+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.40+0.50,150,276,69,0.25,0.17626459330727778,0.2127659574468085,3,2026-04:94R/21.28%;2026-05:103R/26.21%;2026-06:79R/27.85%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.50+0.20+0.30,150,272,68,0.25,0.18101311475342782,0.2,3,2026-04:95R/20.00%;2026-05:103R/26.21%;2026-06:74R/29.73%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.70+0.10+0.20,150,289,72,0.2491349480968858,0.19416215279083118,0.21568627450980393,3,2026-04:102R/21.57%;2026-05:111R/26.13%;2026-06:76R/27.63%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.40+0.20+0.40,150,285,71,0.24912280701754386,0.1594144158881871,0.21052631578947367,3,2026-04:95R/21.05%;2026-05:109R/26.61%;2026-06:81R/27.16%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.65+0.35,150,261,65,0.24904214559386972,0.2076608933487802,0.2222222222222222,3,2026-04:90R/22.22%;2026-05:100R/25.00%;2026-06:71R/28.17%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.20+0.10+0.70,150,253,63,0.2490118577075099,0.15722240011195526,0.22916666666666666,3,2026-04:82R/23.17%;2026-05:96R/22.92%;2026-06:75R/29.33%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.85+0.15,150,253,63,0.2490118577075099,0.22562514075318488,0.20652173913043478,3,2026-04:92R/20.65%;2026-05:98R/26.53%;2026-06:63R/28.57%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.80+0.20,150,221,55,0.248868778280543,0.2364857553103878,0.20987654320987653,3,2026-04:81R/20.99%;2026-05:81R/24.69%;2026-06:59R/30.51%,False
TRIPLE:ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,ST_3HEAD_ANALOG+ALL_SAFE_LINEAR+PRIOR_FOOT,0.80+0.10+0.10,150,282,70,0.24822695035460993,0.21050725206209353,0.20618556701030927,3,2026-04:97R/20.62%;2026-05:115R/26.09%;2026-06:70R/28.57%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.45+0.55,150,258,64,0.24806201550387597,0.18302533521172037,0.23469387755102042,3,2026-04:85R/23.53%;2026-05:98R/23.47%;2026-06:75R/28.00%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.55+0.45,150,254,63,0.24803149606299213,0.201087169549815,0.23809523809523808,3,2026-04:84R/23.81%;2026-05:96R/23.96%;2026-06:74R/27.03%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.70+0.20,150,291,72,0.24742268041237114,0.2101826209294772,0.20952380952380953,3,2026-04:105R/20.95%;2026-05:114R/27.19%;2026-06:72R/26.39%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.35+0.65,150,186,46,0.24731182795698925,0.22288385525226548,0.1791044776119403,3,2026-04:62R/27.42%;2026-05:67R/17.91%;2026-06:57R/29.82%,False
PAIR:ST_3HEAD_ANALOG+PRIOR_FOOT,ST_3HEAD_ANALOG+PRIOR_FOOT,0.75+0.25,150,251,62,0.24701195219123506,0.2196960244931517,0.1978021978021978,3,2026-04:91R/19.78%;2026-05:96R/26.04%;2026-06:64R/29.69%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,PLAYER_COURSE+ST_3HEAD_ANALOG+PRIOR_FOOT,0.10+0.60+0.30,150,223,55,0.24663677130044842,0.23123529455555886,0.2261904761904762,3,2026-04:84R/22.62%;2026-05:81R/23.46%;2026-06:58R/29.31%,False
